"PC1","PC2","PC3","PC4","PC5","PC6","PC7","PC8","PC9","PC10","AppleType"
-0.30075316050018,-1.0098036673162,-0.1917617255558,0.773665279669696,-1.56670543379348,-0.00484183309979125,0.0272999591472701,0.999465614438511,-1.43455994018828,-0.315438043730978,"Dessert"
2.30850726631644,0.0898418498860881,0.565070640716275,0.0602741413192808,-0.394639149453931,0.403275596301325,-0.476617652861376,0.291915811811902,-0.0519348621383757,-0.00422428900732312,"Dessert"
1.07360384628625,-0.481087884814153,-0.387866556691457,1.16226058252717,0.0475379121278438,-0.618380796914764,-1.0006710014446,0.131284695745984,-1.01556083037166,-0.288438383888626,"Dessert"
0.410894293879097,-0.777528733299528,-1.12035451336765,-1.20791544691192,-1.49461982373645,0.725669320655525,0.543279159871065,0.162779701679178,-0.765078277431999,0.137589800952786,"Dessert"
-0.0500337157758074,0.497193583642416,0.054342807675925,0.479664701370351,0.490927161859263,0.0515187465795418,-0.478022461890443,1.18784154903473,0.850718222583368,-1.16679230952289,"Dessert"
1.38451378354372,0.289508050911961,1.94086895395996,-1.72574157371236,0.0134439959040341,0.633591485664805,-1.02733709704465,0.109551852301696,-0.193163679691098,-0.403026268505101,"Dessert"
1.46354799976021,-0.23682299215426,0.49254901020023,0.711195671889105,-2.73760602650251,-0.644419583976303,0.172674935698335,1.87195972749847,-0.245726297693954,0.278293675910377,"Dessert"
-0.250486617538363,-0.77725892160627,-0.0193919285235369,0.0861969989036919,-0.542509720246495,0.942809932089849,1.42462590163352,0.300561656686262,-0.985135039020133,-0.357469795521563,"Dessert"
1.76802936834271,-0.275384960078709,0.0155702233237189,-0.0520165432397102,-0.366693592177848,0.885067096395881,-0.413690686709137,-0.670704003174613,-1.00807548923533,-0.589974818168681,"Dessert"
1.88121465120268,0.746661913342809,0.548214771828674,1.28059657834903,1.50736818124942,-0.045896574949153,-0.333275085028658,0.196471997241148,0.724512170535958,-0.3879922670946,"Dessert"
2.39422047013264,1.09489572249003,-0.78535019266008,1.12804185950709,0.749405986008868,-0.668260333727132,-0.131273332951034,0.0287319701672051,0.231527435123263,0.123713710085101,"Dessert"
0.885603318235823,-0.306365979785473,-1.49367000096935,0.111688024649649,-1.32167689347657,1.43303397715642,0.0761697055168521,-0.316928617183412,0.304877618861115,-0.440060492228422,"Dessert"
1.49767790560711,0.0559751955711688,-1.08873195233934,1.27741950684032,-0.488760337483614,-0.672889562491417,-1.06610067487202,-0.436032469141731,0.208261615315316,0.250491609115643,"Dessert"
1.26494253767601,-1.81236469873141,-0.469224276023012,-0.545807876166752,-0.256075291756448,-0.471664083920801,0.359899973099631,0.590307084117096,0.829127944116511,0.73826328149505,"Dessert"
0.304922210976467,-0.932719920910534,-0.510100693901883,0.637662829706531,0.59932935661509,1.19200599337348,-0.31864728553139,0.377733031036349,0.1186799094442,0.125095433560155,"Dessert"
